item,cod_loja,semana_comercial,data_semana_comercial,venda,categoria_loja,localidade,loja_tamanho,clima
100342,98,202225,2022-06-19,55,fisica,br,G,SPO
100342,178,202219,2022-05-08,30,fisica,br,M,NOR
100342,359,202223,2022-06-05,24,fisica,br,P,NOR
100342,207,202223,2022-06-05,33,fisica,br,M,RIO
100342,282,202222,2022-05-29,11,fisica,br,PP,RIO
100342,312,202219,2022-05-08,53,fisica,br,M,SUL
100342,356,202223,2022-06-05,25,fisica,br,P,NOR
100342,203,202219,2022-05-08,37,fisica,br,M,NOR
100342,337,202219,2022-05-08,18,fisica,br,P,NOR
100342,229,202223,2022-06-05,27,fisica,br,P,RIO
100342,354,202225,2022-06-19,17,fisica,br,P,SUL
100342,133,202219,2022-05-08,36,fisica,br,P,SPO
100342,226,202220,2022-05-15,31,fisica,br,P,SUL
100342,146,202223,2022-06-05,33,fisica,br,G,NOR
100342,208,202219,2022-05-08,47,fisica,br,M,NOR
100342,204,202219,2022-05-08,4,fisica,br,PP,NOR
100342,380,202221,2022-05-22,7,fisica,br,P,RIO
100342,145,202222,2022-05-29,36,fisica,br,M,NOR
100342,322,202223,2022-06-05,57,fisica,br,G,SPO
100342,173,202225,2022-06-19,17,fisica,br,P,SPO
100342,324,202221,2022-05-22,14,fisica,br,PP,NOR
100342,136,202224,2022-06-12,44,fisica,br,G,NOR
100342,362,202218,2022-05-01,13,fisica,br,P,NOR
100342,205,202221,2022-05-22,30,fisica,br,M,NOR
100342,385,202224,2022-06-12,30,fisica,br,P,SPO
100342,273,202221,2022-05-22,19,fisica,br,P,RIO
100342,39,202221,2022-05-22,42,fisica,br,M,RIO
100342,232,202218,2022-05-01,35,fisica,br,P,NOR
100342,242,202220,2022-05-15,7,fisica,br,PP,NOR
100342,20,202221,2022-05-22,40,fisica,br,M,SUL
100342,358,202223,2022-06-05,41,fisica,br,M,RIO
100342,409,202218,2022-05-01,50,fisica,uy,G,URU
100342,129,202219,2022-05-08,45,fisica,br,P,SUL
100342,315,202225,2022-06-19,13,fisica,br,P,NOR
100342,62,202222,2022-05-29,33,fisica,br,P,SPO
100342,393,202223,2022-06-05,34,fisica,br,PP,RIO
100342,193,202220,2022-05-15,103,fisica,br,M,SUL
100342,177,202225,2022-06-19,8,fisica,br,P,NOR
100342,292,202221,2022-05-22,40,fisica,br,M,SPO
100342,101,202224,2022-06-12,74,fisica,br,M,SPO
100342,58,202219,2022-05-08,64,fisica,br,G,RIO
100342,16,202222,2022-05-29,31,fisica,br,P,SPO
100342,129,202220,2022-05-15,60,fisica,br,P,SUL
100342,141,202221,2022-05-22,49,fisica,br,M,SPO
100342,229,202218,2022-05-01,17,fisica,br,P,RIO
100342,143,202221,2022-05-22,25,fisica,br,P,RIO
100342,367,202219,2022-05-08,20,fisica,br,P,SPO
100342,220,202219,2022-05-08,34,fisica,br,PP,SPO
100342,360,202219,2022-05-08,38,fisica,br,P,RIO
100342,351,202219,2022-05-08,47,fisica,br,P,SPO
100342,362,202225,2022-06-19,20,fisica,br,P,NOR
100342,386,202221,2022-05-22,23,fisica,br,M,NOR
100342,301,202225,2022-06-19,14,fisica,br,M,RIO
100342,126,202222,2022-05-29,17,fisica,br,M,RIO
100342,250,202223,2022-06-05,37,fisica,br,P,SPO
100342,230,202218,2022-05-01,15,fisica,br,P,RIO
100342,180,202219,2022-05-08,39,fisica,br,P,SPO
100342,145,202219,2022-05-08,36,fisica,br,M,NOR
100342,299,202225,2022-06-19,30,fisica,br,M,RIO
100342,132,202221,2022-05-22,35,fisica,br,P,SUL
100342,209,202219,2022-05-08,47,fisica,br,M,NOR
100342,373,202220,2022-05-15,66,fisica,br,P,SUL
100342,115,202224,2022-06-12,70,fisica,br,M,SPO
100342,203,202225,2022-06-19,12,fisica,br,M,NOR
100342,284,202218,2022-05-01,31,fisica,br,M,NOR
100342,93,202220,2022-05-15,67,fisica,br,M,SPO
100342,269,202218,2022-05-01,53,fisica,br,M,SPO
100342,168,202222,2022-05-29,24,fisica,br,M,RIO
100342,232,202224,2022-06-12,9,fisica,br,P,NOR
100342,347,202219,2022-05-08,25,fisica,br,PP,RIO
100342,293,202224,2022-06-12,30,fisica,br,M,NOR
100342,315,202224,2022-06-12,8,fisica,br,P,NOR
100342,325,202225,2022-06-19,13,fisica,br,P,SUL
100342,356,202218,2022-05-01,20,fisica,br,P,NOR
100342,166,202225,2022-06-19,11,fisica,br,P,RIO
100342,224,202225,2022-06-19,29,fisica,br,M,RIO
100342,137,202219,2022-05-08,16,fisica,br,P,RIO
100342,241,202225,2022-06-19,6,fisica,br,P,RIO
100342,301,202224,2022-06-12,51,fisica,br,M,RIO
100342,300,202224,2022-06-12,25,fisica,br,PP,NOR
100342,282,202225,2022-06-19,12,fisica,br,PP,RIO
100342,173,202223,2022-06-05,28,fisica,br,P,SPO
100342,197,202221,2022-05-22,7,fisica,br,PP,RIO
100342,306,202221,2022-05-22,40,fisica,br,P,RIO
100342,216,202223,2022-06-05,36,fisica,br,M,NOR
100342,83,202223,2022-06-05,66,fisica,br,M,NOR
100342,146,202222,2022-05-29,35,fisica,br,G,NOR
100342,121,202225,2022-06-19,14,fisica,br,P,RIO
100342,268,202224,2022-06-12,52,fisica,br,M,SPO
100342,164,202221,2022-05-22,44,fisica,br,P,SUL
100342,117,202223,2022-06-05,86,fisica,br,G,SPO
100342,371,202218,2022-05-01,22,fisica,br,P,NOR
100342,372,202221,2022-05-22,24,fisica,br,P,SPO
100342,79,202218,2022-05-01,11,fisica,br,P,RIO
100342,121,202224,2022-06-12,15,fisica,br,P,RIO
100342,120,202218,2022-05-01,67,fisica,br,M,NOR
100342,355,202224,2022-06-12,42,fisica,br,P,RIO
100342,417,202219,2022-05-08,84,fisica,ar,G,ARG
100342,141,202225,2022-06-19,31,fisica,br,M,SPO
100342,209,202222,2022-05-29,55,fisica,br,M,NOR
100342,186,202224,2022-06-12,130,fisica,br,G,SPO
100342,244,202218,2022-05-01,24,fisica,br,M,RIO
100342,318,202225,2022-06-19,11,fisica,br,M,SPO
100342,319,202220,2022-05-15,40,fisica,br,M,SUL
100342,259,202221,2022-05-22,23,fisica,br,M,NOR
100342,75,202218,2022-05-01,33,fisica,br,M,RIO
100342,104,202221,2022-05-22,40,fisica,br,M,NOR
100342,210,202221,2022-05-22,33,fisica,br,M,SUL
100342,16,202221,2022-05-22,38,fisica,br,P,SPO
100342,272,202222,2022-05-29,22,fisica,br,P,RIO
100342,195,202222,2022-05-29,18,fisica,br,P,RIO
100342,122,202225,2022-06-19,16,fisica,br,M,NOR
100342,153,202219,2022-05-08,26,fisica,br,P,RIO
100342,345,202220,2022-05-15,38,fisica,br,PP,RIO
100342,182,202223,2022-06-05,19,fisica,br,P,NOR
100342,194,202225,2022-06-19,23,fisica,br,M,RIO
100342,174,202220,2022-05-15,38,fisica,br,M,NOR
100342,16,202224,2022-06-12,39,fisica,br,P,SPO
100342,309,202221,2022-05-22,15,fisica,br,M,NOR
100342,152,202223,2022-06-05,26,fisica,br,P,RIO
100342,255,202219,2022-05-08,13,fisica,br,P,RIO
100342,339,202218,2022-05-01,20,fisica,br,PP,SUL
100342,247,202222,2022-05-29,16,fisica,br,P,NOR
100342,356,202221,2022-05-22,14,fisica,br,P,NOR
100342,191,202225,2022-06-19,14,fisica,br,P,RIO
100342,260,202224,2022-06-12,18,fisica,br,PP,RIO
100342,251,202223,2022-06-05,25,fisica,br,P,RIO
100342,166,202223,2022-06-05,16,fisica,br,P,RIO
100342,282,202219,2022-05-08,6,fisica,br,PP,RIO
100342,343,202222,2022-05-29,23,fisica,br,P,RIO
100342,93,202225,2022-06-19,39,fisica,br,M,SPO
100342,247,202221,2022-05-22,19,fisica,br,P,NOR
100342,420,202224,2022-06-12,27,fisica,ar,G,ARG
100342,153,202218,2022-05-01,36,fisica,br,P,RIO
100342,110,202222,2022-05-29,17,fisica,br,PP,RIO
100342,324,202220,2022-05-15,9,fisica,br,PP,NOR
100342,178,202225,2022-06-19,9,fisica,br,M,NOR
100342,264,202218,2022-05-01,34,fisica,br,M,NOR
100342,31,202218,2022-05-01,36,fisica,br,G,SPO
100342,235,202218,2022-05-01,17,fisica,br,M,NOR
100342,339,202220,2022-05-15,26,fisica,br,PP,SUL
100342,368,202224,2022-06-12,33,fisica,br,M,SUL
100342,270,202224,2022-06-12,-1,fisica,br,M,SUL
100342,228,202225,2022-06-19,24,fisica,br,M,NOR
100342,79,202221,2022-05-22,30,fisica,br,P,RIO
100342,173,202219,2022-05-08,40,fisica,br,P,SPO
100342,3,202224,2022-06-12,39,fisica,br,P,SUL
100342,315,202220,2022-05-15,14,fisica,br,P,NOR
100342,234,202222,2022-05-29,27,fisica,br,P,RIO
100342,179,202225,2022-06-19,19,fisica,br,M,SPO
100342,247,202220,2022-05-15,30,fisica,br,P,NOR
100342,347,202221,2022-05-22,15,fisica,br,PP,RIO
100342,344,202222,2022-05-29,24,fisica,br,P,SPO
100342,204,202223,2022-06-05,11,fisica,br,PP,NOR
100342,328,202219,2022-05-08,35,fisica,br,M,NOR
100342,376,202221,2022-05-22,27,fisica,br,PP,SUL
100342,326,202225,2022-06-19,42,fisica,br,P,SUL
100342,42,202222,2022-05-29,31,fisica,br,P,SPO
100342,300,202219,2022-05-08,8,fisica,br,PP,NOR
100342,159,202221,2022-05-22,25,fisica,br,M,NOR
100342,90,202221,2022-05-22,15,fisica,br,PP,RIO
100342,300,202222,2022-05-29,5,fisica,br,PP,NOR
100342,371,202219,2022-05-08,19,fisica,br,P,NOR
100342,214,202218,2022-05-01,12,fisica,br,P,RIO
100342,212,202225,2022-06-19,7,fisica,br,P,RIO
100342,238,202222,2022-05-29,17,fisica,br,P,NOR
100342,247,202224,2022-06-12,7,fisica,br,P,NOR
100342,142,202224,2022-06-12,14,fisica,br,P,NOR
100342,260,202225,2022-06-19,7,fisica,br,PP,RIO
100342,234,202220,2022-05-15,48,fisica,br,P,RIO
100342,255,202225,2022-06-19,9,fisica,br,P,RIO
100342,281,202221,2022-05-22,27,fisica,br,P,SPO
100342,291,202225,2022-06-19,16,fisica,br,P,SPO
100342,7,202221,2022-05-22,19,fisica,br,P,SUL
100342,296,202222,2022-05-29,15,fisica,br,P,RIO
100342,285,202218,2022-05-01,14,fisica,br,P,RIO
100342,377,202224,2022-06-12,18,fisica,br,M,NOR
100342,397,202218,2022-05-01,29,fisica,br,P,SUL
100342,372,202223,2022-06-05,17,fisica,br,P,SPO
100342,249,202223,2022-06-05,25,fisica,br,M,NOR
100342,365,202221,2022-05-22,5,fisica,br,PP,NOR
100342,227,202221,2022-05-22,20,fisica,br,PP,SUL
100342,177,202221,2022-05-22,9,fisica,br,P,NOR
100342,286,202222,2022-05-29,25,fisica,br,P,SPO
100342,345,202224,2022-06-12,12,fisica,br,PP,RIO
100342,211,202221,2022-05-22,53,fisica,br,P,SPO
100342,378,202225,2022-06-19,4,fisica,br,PP,NOR
100342,400,202222,2022-05-29,11,fisica,br,PP,GS
100342,331,202225,2022-06-19,3,fisica,br,P,NOR
100342,219,202221,2022-05-22,16,fisica,br,PP,RIO
100342,289,202218,2022-05-01,5,fisica,br,P,NOR
100342,315,202222,2022-05-29,12,fisica,br,P,NOR
100342,264,202225,2022-06-19,12,fisica,br,M,NOR
100342,381,202225,2022-06-19,11,fisica,br,M,RIO
100342,204,202221,2022-05-22,5,fisica,br,PP,NOR
100342,359,202221,2022-05-22,8,fisica,br,P,NOR
100342,310,202225,2022-06-19,8,fisica,br,PP,RIO
100342,412,202223,2022-06-05,55,fisica,uy,M,URU
100342,60,202224,2022-06-12,213,fisica,br,GG,SPO
100342,167,202225,2022-06-19,60,fisica,br,M,SUL
100342,47,202225,2022-06-19,73,fisica,br,M,SPO
100342,174,202219,2022-05-08,46,fisica,br,M,NOR
100342,417,202221,2022-05-22,78,fisica,ar,G,ARG
100342,40,202223,2022-06-05,264,fisica,br,GG,SPO
100342,368,202223,2022-06-05,61,fisica,br,M,SUL
100342,353,202224,2022-06-12,53,fisica,br,P,RIO
100342,377,202225,2022-06-19,6,fisica,br,M,NOR
100342,20,202218,2022-05-01,45,fisica,br,M,SUL
100342,224,202218,2022-05-01,30,fisica,br,M,RIO
100342,287,202219,2022-05-08,31,fisica,br,P,NOR
100342,222,202220,2022-05-15,77,fisica,br,M,SPO
100342,277,202220,2022-05-15,78,fisica,br,P,SPO
100342,130,202222,2022-05-29,59,fisica,br,M,SPO
100342,49,202222,2022-05-29,68,fisica,br,GG,RIO
100342,163,202224,2022-06-12,94,fisica,br,M,SPO
100342,314,202224,2022-06-12,25,fisica,br,PP,SPO
100342,266,202220,2022-05-15,83,fisica,br,M,SUL
100342,200,202221,2022-05-22,17,fisica,br,PP,RIO
100342,108,202221,2022-05-22,23,fisica,br,M,NOR
100342,126,202224,2022-06-12,34,fisica,br,M,RIO
100342,38,202225,2022-06-19,57,fisica,br,GG,RIO
100342,412,202218,2022-05-01,68,fisica,uy,M,URU
100342,149,202218,2022-05-01,174,fisica,br,GG,SPO
100342,25,202219,2022-05-08,88,fisica,br,G,SPO
100342,279,202219,2022-05-08,61,fisica,br,P,SPO
100342,248,202220,2022-05-15,73,fisica,br,P,NOR
100342,109,202220,2022-05-15,244,fisica,br,M,RIO
100342,274,202221,2022-05-22,80,fisica,br,P,NOR
100342,385,202225,2022-06-19,13,fisica,br,P,SPO
100342,74,202218,2022-05-01,45,fisica,br,G,NOR
100342,406,202219,2022-05-08,605,web,br,GG,W
100342,3,202219,2022-05-08,38,fisica,br,P,SUL
100342,21,202223,2022-06-05,169,fisica,br,G,SPO
100342,228,202224,2022-06-12,19,fisica,br,M,NOR
100342,269,202225,2022-06-19,56,fisica,br,M,SPO
100342,18,202219,2022-05-08,177,fisica,br,G,SPO
100342,126,202220,2022-05-15,221,fisica,br,M,RIO
100342,181,202223,2022-06-05,88,fisica,br,M,SPO
100342,101,202219,2022-05-08,85,fisica,br,M,SPO
100342,175,202219,2022-05-08,79,fisica,br,M,SPO
100342,295,202220,2022-05-15,23,fisica,br,M,NOR
100342,170,202220,2022-05-15,40,fisica,br,P,RIO
100342,91,202225,2022-06-19,30,fisica,br,P,SPO
100342,35,202218,2022-05-01,118,fisica,br,G,SPO
100342,76,202220,2022-05-15,151,fisica,br,G,SPO
100342,236,202223,2022-06-05,56,fisica,br,M,RIO
100342,16,202223,2022-06-05,31,fisica,br,P,SPO
100342,285,202224,2022-06-12,28,fisica,br,P,RIO
100342,202,202225,2022-06-19,78,fisica,br,M,SPO
100342,10,202218,2022-05-01,191,fisica,br,GG,SUL
100342,305,202218,2022-05-01,9,fisica,br,PP,NOR
100342,291,202219,2022-05-08,41,fisica,br,P,SPO
100342,290,202222,2022-05-29,162,fisica,br,G,SUL
100342,245,202223,2022-06-05,33,fisica,br,M,NOR
100342,316,202223,2022-06-05,31,fisica,br,M,NOR
100342,35,202221,2022-05-22,77,fisica,br,G,SPO
100342,7,202224,2022-06-12,18,fisica,br,P,SUL
100342,307,202225,2022-06-19,37,fisica,br,M,SUL
100342,71,202218,2022-05-01,51,fisica,br,M,SPO
100342,143,202218,2022-05-01,14,fisica,br,P,RIO
100342,181,202219,2022-05-08,92,fisica,br,M,SPO
100342,351,202220,2022-05-15,79,fisica,br,P,SPO
100342,41,202220,2022-05-15,154,fisica,br,G,RIO
100342,36,202223,2022-06-05,101,fisica,br,G,SPO
100342,375,202223,2022-06-05,41,fisica,br,P,RIO
100342,245,202218,2022-05-01,42,fisica,br,M,NOR
100342,286,202218,2022-05-01,30,fisica,br,P,SPO
100342,169,202222,2022-05-29,37,fisica,br,P,RIO
100342,337,202218,2022-05-01,27,fisica,br,P,NOR
100342,12,202219,2022-05-08,155,fisica,br,G,SUL
100342,250,202219,2022-05-08,36,fisica,br,P,SPO
100342,343,202219,2022-05-08,39,fisica,br,P,RIO
100342,163,202220,2022-05-15,134,fisica,br,M,SPO
100342,74,202221,2022-05-22,71,fisica,br,G,NOR
100342,40,202220,2022-05-15,317,fisica,br,GG,SPO
100342,153,202221,2022-05-22,12,fisica,br,P,RIO
100342,165,202222,2022-05-29,51,fisica,br,M,NOR
100342,110,202223,2022-06-05,27,fisica,br,PP,RIO
100342,32,202218,2022-05-01,66,fisica,br,M,RIO
100342,147,202219,2022-05-08,79,fisica,br,M,RIO
100342,251,202219,2022-05-08,35,fisica,br,P,RIO
100342,39,202220,2022-05-15,91,fisica,br,M,RIO
100342,198,202220,2022-05-15,84,fisica,br,PP,SPO
100342,323,202223,2022-06-05,15,fisica,br,P,NOR
100342,307,202223,2022-06-05,114,fisica,br,M,SUL
100342,40,202218,2022-05-01,226,fisica,br,GG,SPO
100342,206,202218,2022-05-01,99,fisica,br,M,SPO
100342,89,202218,2022-05-01,170,fisica,br,G,SPO
100342,338,202219,2022-05-08,50,fisica,br,P,RIO
100342,406,202222,2022-05-29,737,web,br,GG,W
100342,304,202220,2022-05-15,69,fisica,br,M,SUL
100342,409,202220,2022-05-15,31,fisica,uy,G,URU
100342,186,202221,2022-05-22,81,fisica,br,G,SPO
100342,346,202222,2022-05-29,74,fisica,br,P,SUL
100342,182,202222,2022-05-29,19,fisica,br,P,NOR
100342,151,202223,2022-06-05,149,fisica,br,G,SUL
100342,410,202218,2022-05-01,125,fisica,uy,G,URU
100342,320,202218,2022-05-01,26,fisica,br,M,SPO
100342,375,202220,2022-05-15,62,fisica,br,P,RIO
100342,32,202220,2022-05-15,150,fisica,br,M,RIO
100342,266,202221,2022-05-22,46,fisica,br,M,SUL
100342,42,202223,2022-06-05,62,fisica,br,P,SPO
100342,124,202224,2022-06-12,35,fisica,br,M,NOR
100342,103,202218,2022-05-01,63,fisica,br,M,SUL
100342,10,202220,2022-05-15,314,fisica,br,GG,SUL
100342,371,202220,2022-05-15,72,fisica,br,P,NOR
100342,83,202221,2022-05-22,51,fisica,br,M,NOR
100342,21,202221,2022-05-22,139,fisica,br,G,SPO
100342,357,202220,2022-05-15,86,fisica,br,P,SPO
100342,385,202220,2022-05-15,34,fisica,br,P,SPO
100342,165,202223,2022-06-05,75,fisica,br,M,NOR
100342,79,202223,2022-06-05,50,fisica,br,P,RIO
100342,148,202224,2022-06-12,17,fisica,br,M,NOR
100342,267,202224,2022-06-12,36,fisica,br,M,RIO
100342,175,202225,2022-06-19,66,fisica,br,M,SPO
100342,37,202220,2022-05-15,374,fisica,br,GG,RIO
100342,111,202220,2022-05-15,129,fisica,br,M,RIO
100342,124,202220,2022-05-15,57,fisica,br,M,NOR
100342,285,202221,2022-05-22,24,fisica,br,P,RIO
100342,173,202221,2022-05-22,34,fisica,br,P,SPO
100342,117,202222,2022-05-29,67,fisica,br,G,SPO
100342,96,202223,2022-06-05,121,fisica,br,M,RIO
100342,163,202225,2022-06-19,63,fisica,br,M,SPO
100342,376,202219,2022-05-08,36,fisica,br,PP,SUL
100342,127,202221,2022-05-22,58,fisica,br,M,RIO
100342,169,202221,2022-05-22,53,fisica,br,P,RIO
100342,261,202225,2022-06-19,26,fisica,br,P,SPO
100342,25,202220,2022-05-15,138,fisica,br,G,SPO
100342,239,202220,2022-05-15,49,fisica,br,P,RIO
100342,342,202221,2022-05-22,28,fisica,br,P,SPO
100342,37,202221,2022-05-22,229,fisica,br,GG,RIO
100342,47,202224,2022-06-12,126,fisica,br,M,SPO
100342,326,202224,2022-06-12,48,fisica,br,P,SUL
100342,246,202218,2022-05-01,48,fisica,br,M,RIO
100342,151,202221,2022-05-22,132,fisica,br,G,SUL
100342,29,202222,2022-05-29,29,fisica,br,M,RIO
100342,37,202224,2022-06-12,341,fisica,br,GG,RIO
100342,125,202224,2022-06-12,68,fisica,br,M,SPO
100342,360,202220,2022-05-15,55,fisica,br,P,RIO
100342,82,202220,2022-05-15,202,fisica,br,M,SPO
100342,297,202222,2022-05-29,82,fisica,br,M,RIO
100342,122,202223,2022-06-05,29,fisica,br,M,NOR
100342,233,202225,2022-06-19,19,fisica,br,M,NOR
100342,253,202225,2022-06-19,30,fisica,br,M,RIO
100342,5,202218,2022-05-01,81,fisica,br,M,SUL
100342,237,202223,2022-06-05,61,fisica,br,P,SPO
100342,406,202218,2022-05-01,572,web,br,GG,W
100342,290,202219,2022-05-08,150,fisica,br,G,SUL
100342,295,202221,2022-05-22,29,fisica,br,M,NOR
100342,9,202221,2022-05-22,34,fisica,br,M,SUL
100342,74,202224,2022-06-12,188,fisica,br,G,NOR
100342,123,202224,2022-06-12,37,fisica,br,P,RIO
100342,19,202225,2022-06-19,121,fisica,br,GG,SPO
100342,61,202218,2022-05-01,99,fisica,br,M,NOR
100342,28,202219,2022-05-08,95,fisica,br,G,RIO
100342,82,202219,2022-05-08,133,fisica,br,M,SPO
100342,255,202220,2022-05-15,75,fisica,br,P,RIO
100342,141,202220,2022-05-15,129,fisica,br,M,SPO
100342,84,202222,2022-05-29,49,fisica,br,G,RIO
100342,133,202222,2022-05-29,40,fisica,br,P,SPO
100342,29,202223,2022-06-05,73,fisica,br,M,RIO
100342,338,202223,2022-06-05,50,fisica,br,P,RIO
100342,28,202224,2022-06-12,165,fisica,br,G,RIO
100342,89,202225,2022-06-19,132,fisica,br,G,SPO
100342,21,202218,2022-05-01,134,fisica,br,G,SPO
100342,364,202220,2022-05-15,49,fisica,br,PP,SPO
100342,11,202221,2022-05-22,63,fisica,br,M,SUL
100342,10,202221,2022-05-22,168,fisica,br,GG,SUL
100342,307,202222,2022-05-29,73,fisica,br,M,SUL
100342,55,202223,2022-06-05,187,fisica,br,G,SPO
100342,79,202224,2022-06-12,23,fisica,br,P,RIO
100342,320,202219,2022-05-08,26,fisica,br,M,SPO
100342,365,202220,2022-05-15,63,fisica,br,PP,NOR
100342,52,202221,2022-05-22,52,fisica,br,M,RIO
100342,122,202221,2022-05-22,33,fisica,br,M,NOR
100342,277,202223,2022-06-05,23,fisica,br,P,SPO
100342,69,202223,2022-06-05,112,fisica,br,G,NOR
100342,418,202224,2022-06-12,31,fisica,ar,G,ARG
100342,417,202224,2022-06-12,114,fisica,ar,G,ARG
100342,70,202224,2022-06-12,29,fisica,br,M,NOR
100342,265,202219,2022-05-08,73,fisica,br,M,NOR
100342,407,202220,2022-05-15,246,web,br,GG,W
100342,353,202220,2022-05-15,89,fisica,br,P,RIO
100342,419,202220,2022-05-15,39,fisica,ar,G,ARG
100342,235,202221,2022-05-22,27,fisica,br,M,NOR
100342,69,202221,2022-05-22,62,fisica,br,G,NOR
100342,389,202221,2022-05-22,44,fisica,br,PP,SUL
100342,37,202225,2022-06-19,184,fisica,br,GG,RIO
100342,249,202225,2022-06-19,28,fisica,br,M,NOR
100342,217,202218,2022-05-01,24,fisica,br,M,NOR
100342,121,202219,2022-05-08,24,fisica,br,P,RIO
100342,370,202219,2022-05-08,26,fisica,br,PP,SUL
100342,183,202220,2022-05-15,35,fisica,br,M,NOR
100342,89,202221,2022-05-22,167,fisica,br,G,SPO
100342,320,202221,2022-05-22,15,fisica,br,M,SPO
100342,157,202222,2022-05-29,61,fisica,br,M,SPO
100342,1,202225,2022-06-19,118,fisica,br,G,SUL
100342,256,202219,2022-05-08,17,fisica,br,PP,NOR
100342,97,202220,2022-05-15,49,fisica,br,P,NOR
100342,42,202220,2022-05-15,80,fisica,br,P,SPO
100342,255,202221,2022-05-22,27,fisica,br,P,RIO
100342,418,202222,2022-05-29,49,fisica,ar,G,ARG
100342,5,202223,2022-06-05,126,fisica,br,M,SUL
100342,118,202223,2022-06-05,91,fisica,br,M,SPO
100342,342,202218,2022-05-01,48,fisica,br,P,SPO
100342,223,202218,2022-05-01,18,fisica,br,M,RIO
100342,115,202218,2022-05-01,71,fisica,br,M,SPO
100342,51,202220,2022-05-15,240,fisica,br,M,RIO
100342,36,202220,2022-05-15,162,fisica,br,G,SPO
100342,274,202222,2022-05-29,53,fisica,br,P,NOR
100342,44,202218,2022-05-01,205,fisica,br,GG,SPO
100342,41,202219,2022-05-08,74,fisica,br,G,RIO
100342,317,202219,2022-05-08,29,fisica,br,M,NOR
100342,5,202219,2022-05-08,72,fisica,br,M,SUL
100342,95,202220,2022-05-15,207,fisica,br,M,RIO
100342,233,202220,2022-05-15,35,fisica,br,M,NOR
100342,192,202222,2022-05-29,66,fisica,br,M,SPO
100342,120,202223,2022-06-05,83,fisica,br,M,NOR
100342,219,202224,2022-06-12,35,fisica,br,PP,RIO
100342,386,202218,2022-05-01,39,fisica,br,M,NOR
100342,68,202219,2022-05-08,62,fisica,br,M,SUL
100342,24,202221,2022-05-22,31,fisica,br,P,SPO
100342,214,202222,2022-05-29,29,fisica,br,P,RIO
100342,94,202223,2022-06-05,29,fisica,br,M,RIO
100342,221,202223,2022-06-05,193,fisica,br,G,SPO
100342,132,202223,2022-06-05,59,fisica,br,P,SUL
100342,32,202219,2022-05-08,75,fisica,br,M,RIO
100342,262,202220,2022-05-15,44,fisica,br,PP,SPO
100342,63,202223,2022-06-05,102,fisica,br,G,RIO
100342,98,202224,2022-06-12,102,fisica,br,G,SPO
100342,216,202220,2022-05-15,31,fisica,br,M,NOR
100342,99,202221,2022-05-22,39,fisica,br,M,SUL
100342,317,202221,2022-05-22,28,fisica,br,M,NOR
100342,59,202221,2022-05-22,163,fisica,br,M,RIO
100342,334,202222,2022-05-29,51,fisica,br,P,SPO
100342,38,202224,2022-06-12,95,fisica,br,GG,RIO
100342,201,202219,2022-05-08,14,fisica,br,P,NOR
100342,133,202220,2022-05-15,45,fisica,br,P,SPO
100342,48,202223,2022-06-05,46,fisica,br,G,RIO
100342,269,202223,2022-06-05,63,fisica,br,M,SPO
100342,414,202225,2022-06-19,128,fisica,uy,G,URU
100342,14,202218,2022-05-01,88,fisica,br,M,SPO
100342,281,202219,2022-05-08,46,fisica,br,P,SPO
100342,175,202220,2022-05-15,108,fisica,br,M,SPO
100342,71,202221,2022-05-22,69,fisica,br,M,SPO
100342,217,202221,2022-05-22,47,fisica,br,M,NOR
100342,106,202222,2022-05-29,202,fisica,br,G,SUL
100342,89,202224,2022-06-12,214,fisica,br,G,SPO
100342,190,202225,2022-06-19,25,fisica,br,M,RIO
100342,389,202218,2022-05-01,102,fisica,br,PP,SUL
100342,132,202218,2022-05-01,69,fisica,br,P,SUL
100342,374,202220,2022-05-15,24,fisica,br,PP,SUL
100342,57,202221,2022-05-22,116,fisica,br,G,SUL
100342,141,202224,2022-06-12,62,fisica,br,M,SPO
100342,357,202218,2022-05-01,16,fisica,br,P,SPO
100342,343,202218,2022-05-01,28,fisica,br,P,RIO
100342,129,202218,2022-05-01,37,fisica,br,P,SUL
100342,124,202218,2022-05-01,63,fisica,br,M,NOR
100342,61,202222,2022-05-29,83,fisica,br,M,NOR
100342,319,202224,2022-06-12,30,fisica,br,M,SUL
100342,71,202225,2022-06-19,47,fisica,br,M,SPO
100342,15,202220,2022-05-15,90,fisica,br,M,SPO
100342,54,202221,2022-05-22,35,fisica,br,P,RIO
100342,213,202221,2022-05-22,31,fisica,br,M,NOR
100342,249,202221,2022-05-22,31,fisica,br,M,NOR
100342,20,202225,2022-06-19,29,fisica,br,M,SUL
100342,164,202219,2022-05-08,27,fisica,br,P,SUL
100342,151,202219,2022-05-08,125,fisica,br,G,SUL
100342,65,202225,2022-06-19,73,fisica,br,M,SUL
100342,319,202218,2022-05-01,50,fisica,br,M,SUL
100342,93,202218,2022-05-01,47,fisica,br,M,SPO
100342,276,202219,2022-05-08,29,fisica,br,P,SPO
100342,36,202221,2022-05-22,57,fisica,br,G,SPO
100342,118,202222,2022-05-29,63,fisica,br,M,SPO
100342,343,202224,2022-06-12,26,fisica,br,P,RIO
100342,283,202219,2022-05-08,27,fisica,br,P,RIO
100342,344,202221,2022-05-22,28,fisica,br,P,SPO
100342,121,202222,2022-05-29,36,fisica,br,P,RIO
100342,266,202222,2022-05-29,66,fisica,br,M,SUL
